id;WKT;name
0;MULTIPOLYGON (((491819.189197441 5791445.29791821,491830.533774789 5791547.06415645,491835.063117154 5791587.66612255,491836.36876284 5791601.5452576,491845.562499334 5791698.59902538,491845.791671084 5791701.03454741,491866.076955151 5791900.63373279,491892.09217792 5792134.00371426,492071.72581789 5792085.68383481,492077.659059844 5792084.33957884,492083.388474046 5792083.51842987,492088.934418581 5792083.15361757,492094.317251951 5792083.17837173,492099.536955106 5792083.58156899,492104.641247302 5792084.34088694,492109.595945063 5792085.41188844,492114.428354403 5792086.80565231,492119.124829933 5792088.52219994,492123.705802234 5792090.53925272,492128.15080381 5792092.85684293,492132.473531699 5792095.5083169,492136.660323004 5792098.48257323,492140.711212534 5792101.80185719,492144.598946078 5792105.48845744,492148.337202975 5792109.56459754,492151.885137606 5792114.08595623,492155.612244753 5792119.74156242,492193.350774155 5792183.15983299,492195.875066063 5792187.5382439,492198.2425323 5792191.9725179,492200.473639584 5792196.46262247,492202.561566094 5792201.00856819,492204.50634725 5792205.6326005,492206.307895647 5792210.27910518,492207.973103921 5792214.99256256,492209.495167841 5792219.78410607,492210.874035152 5792224.62036714,492212.109723768 5792229.51246847,492212.569870624 5792231.45824005,492213.504263097 5792235.63895493,492221.813405114 5792235.53688605,492297.576115109 5792207.09946541,492301.278891888 5792206.04814844,492349.064483211 5792190.62441524,492350.018861883 5792185.75113501,492355.948823727 5792191.13653438,492373.054933831 5792201.91037734,492436.539844902 5792240.80946678,492437.778413474 5792238.81658324,492438.852759831 5792236.50138901,492490.443918877 5792125.95070659,492533.119874834 5792069.14845893,492611.081745814 5791984.64234055,492614.223172875 5791982.15725299,492657.608105766 5791936.95615256,492685.932644269 5791907.6277375,492698.91864242 5791895.60700145,492731.888920533 5791879.56377309,492728.875767168 5791871.93794418,492797.120388661 5791847.35666124,492865.849869932 5791822.61990365,492886.191398421 5791815.36074342,492917.150432421 5791804.29355496,492984.681025689 5791780.06069984,493032.579450155 5791762.81929708,493066.737224562 5791750.48053741,493126.296988622 5791728.79681512,493145.38438615 5791721.89639928,493163.339807898 5791715.39804477,493197.150516828 5791703.23863408,493265.494577317 5791678.12980317,493296.454848379 5791666.72018765,493361.448263815 5791640.41596809,493377.119233737 5791634.39974263,493396.015797598 5791627.12237705,493404.212748693 5791623.97479537,493457.268071847 5791603.54951286,493596.974009646 5791550.22171149,493598.876680159 5791549.48514085,493704.984411542 5791508.85067472,493804.178982627 5791471.21919157,493806.511362124 5791470.31532017,493870.414114495 5791446.0991458,493891.787887152 5791437.97527523,494011.090667065 5791392.49268371,494051.329359942 5791377.17246742,494069.041395312 5791370.52198514,494083.329646954 5791365.08805042,494111.217397269 5791354.47695044,494146.396107629 5791341.09891065,494193.060372752 5791323.35859517,494212.91413368 5791315.69393807,494213.343821698 5791315.53771563,494228.873641922 5791309.59109995,494237.549087873 5791306.27750307,494258.248772931 5791298.34509491,494298.939056413 5791282.78167302,494317.19841841 5791253.07386191,494326.058216879 5791249.72684058,494328.841078582 5791248.7670852,494370.016317591 5791233.08134346,494494.062348025 5791186.17019818,494551.274357734 5791164.65090382,494552.433992917 5791164.31594144,494559.14613503 5791162.28419767,494610.886450862 5791147.26734087,494664.489236317 5791131.61501583,494688.064351256 5791124.87144989,494733.755917181 5791112.69870091,494761.022256503 5791105.43990325,494808.607532817 5791089.81777031,494817.30472409 5791086.98345128,494941.706459398 5791046.55666338,495008.931878556 5791024.46517736,495047.520825559 5791011.50166752,495063.059524534 5791005.65777507,495065.712970148 5791004.6540734,495196.510964525 5790955.39582334,495259.240379636 5790931.79941761,495321.9223201 5790907.88129329,495341.064335351 5790901.65669287,495342.783436478 5790901.09893296,495377.110948913 5790889.94391145,495389.690459896 5790885.85009587,495393.224188417 5790884.70115311,495395.066090654 5790884.09880577,495403.436522822 5790881.36592953,495438.078107782 5790870.09981208,495468.490244259 5790860.20591734,495586.869916425 5790826.73042371,495600.343955097 5790822.9144166,495650.215015436 5790808.65534769,495670.231216826 5790802.33114965,495712.5149807 5790788.83571136,495734.523088183 5790781.48674948,495765.501778858 5790770.4485478,495802.013086693 5790757.20352556,495827.963893032 5790747.58258332,495850.953769945 5790738.73173464,495861.895900135 5790734.20670798,495885.233283559 5790724.5771324,495909.627380843 5790713.58981162,495932.458885084 5790702.64838809,495970.412666641 5790683.01894055,496007.834198392 5790663.06765404,496025.882700366 5790652.5643169,496043.930709375 5790641.34918741,496053.28888241 5790618.3286452,496054.0176887 5790616.58178468,496056.340206474 5790610.85169227,496067.483040127 5790583.51411077,496083.086849395 5790544.66092819,496085.688671991 5790538.21877025,496112.510407941 5790505.77466651,496106.062595449 5790490.09660286,496158.546052506 5790467.86557664,496166.651568512 5790482.88617777,496171.423466249 5790493.7383256,496173.008844307 5790496.45105955,496179.155351674 5790493.42090625,496260.60924474 5790453.29433463,496275.979995178 5790446.76477784,496285.89287958 5790442.54178359,496316.852758149 5790429.23801141,496359.417521344 5790410.64254965,496420.327905257 5790383.63643286,496421.849305228 5790382.95684145,496423.142522588 5790387.60523189,496443.091583719 5790379.08190651,496450.043645133 5790375.96252913,496484.981682853 5790360.58811867,496506.465479895 5790350.6068734,496512.864987475 5790347.72155359,496556.542769707 5790327.914624,496566.23086218 5790323.61449014,496581.042468909 5790316.61911516,496579.04622745 5790311.67085514,496609.265318631 5790300.56062022,496617.97196465 5790298.04090721,496647.744827084 5790282.81578172,496684.143849411 5790245.90807625,496694.776536085 5790235.13409991,496720.216035788 5790209.32341897,496710.149312658 5790116.93312865,496651.57248413 5790009.15930432,496616.095568667 5789949.57646313,496595.104201271 5789914.32053127,496577.539186684 5789889.41762663,496382.952218987 5789622.32023091,496397.64076968 5789603.15608852,496440.912914589 5789504.38787971,496325.088134281 5789287.81208545,496185.451066918 5789117.6170681,495931.006273436 5788903.68430788,495851.608095655 5788874.49738001,495850.537748886 5788876.2223064,495846.049484769 5788872.51106951,495836.711429117 5788865.4559635,495799.900946495 5788848.44700358,495803.800781926 5788834.42900975,495786.21682579 5788820.50713195,495770.305450855 5788806.71735963,495696.229334452 5788745.71727332,495683.686101133 5788735.3284172,495660.040992442 5788715.72854891,495654.835182245 5788711.52871397,495649.390244335 5788707.12888507,495555.695878355 5788629.57528336,495530.567157245 5788608.73161929,495516.267649094 5788597.22137685,495494.822161852 5788580.48998,495476.525811978 5788565.91361174,495433.338468557 5788530.16024135,495405.138536945 5788504.18133635,495403.060902766 5788501.85860937,495366.335855205 5788478.50170337,495360.58270825 5788473.60195761,495254.933367855 5788383.77464217,495255.212970598 5788383.44069125,495148.78959272 5788294.95112222,495109.219144385 5788262.25580213,495102.597158424 5788256.11146725,495092.988861007 5788247.30064024,495091.827235825 5788246.35635803,495080.388510055 5788236.94674276,495068.251906528 5788226.11413662,495057.180746978 5788215.66979238,495056.238124745 5788215.25919212,495042.466134144 5788200.95798356,495031.605728117 5788189.72376988,495020.936369143 5788178.41152861,495010.506479919 5788167.64408404,495009.959682017 5788167.06625213,494971.578055469 5788116.90811067,494949.054232321 5788077.71221597,494946.548871025 5788071.46378569,494937.752654395 5788049.50533613,494925.759518103 5788019.53067433,494919.742400491 5788004.5322531,494914.612457868 5787982.48110179,494903.817618558 5787936.21043124,494889.696137358 5787875.58374871,494885.518946915 5787877.13412683,494879.022594131 5787880.98931765,494875.651145383 5787875.96532391,494869.954448606 5787867.38446196,494870.348518118 5787865.49318564,494872.95077317 5787853.03300689,494881.960163767 5787809.81179228,494879.365474293 5787796.63401695,494876.578510171 5787782.42202652,494869.265692444 5787762.86468551,494862.226283926 5787763.36139001,494859.311710914 5787757.83641009,494856.655028979 5787744.22492474,494855.243387424 5787739.39911874,494855.009676539 5787737.90891326,494833.757063739 5787630.38519627,494829.336106937 5787607.94410849,494823.89915467 5787580.39874696,494815.379667064 5787537.14018,494807.985910071 5787499.58641775,494798.841219242 5787452.98059381,494793.335080561 5787424.90145281,494784.148908578 5787378.07324966,494772.229543068 5787316.91073721,494770.231568338 5787306.71329292,494755.819444985 5787232.80679887,494744.076037908 5787183.65674001,494743.829058517 5787182.58921919,494742.861851504 5787178.53044609,494742.285576709 5787176.05068708,494732.126483918 5787133.52813062,494731.130627113 5787128.23476647,494724.571489766 5787093.21624642,494724.166826235 5787091.58163507,494723.247864036 5787087.96772446,494722.999381294 5787085.4987413,494717.036030102 5787052.12576348,494713.97273593 5787035.77860854,494710.96429351 5787019.65385201,494707.50204212 5787000.6710393,494704.72100731 5786986.49252327,494704.052161567 5786980.50920612,494698.703542943 5786953.83148524,494692.282754905 5786920.88169734,494689.37620867 5786904.37867425,494686.572240145 5786888.02013871,494680.548521389 5786856.11547998,494679.401157718 5786849.75450854,494678.164505252 5786842.92647853,494670.945378748 5786804.56081008,494668.154868989 5786788.12441364,494664.811610053 5786772.12240149,494662.055449972 5786755.90842689,494658.978278288 5786739.69480054,494657.033625432 5786728.70763857,494655.068871274 5786718.08754943,494654.347118297 5786713.79495384,494652.967310557 5786707.27852255,494646.963094429 5786674.86224603,494640.972459827 5786642.44596356,494635.73635536 5786613.098746,494633.575675487 5786604.53658469,494633.032440312 5786601.1447406,494631.911372224 5786593.9495491,494626.812183968 5786564.99149009,494625.410203298 5786556.99576875,494636.899031581 5786557.83975937,494634.660159978 5786527.5661139,494633.278332458 5786506.65687984,494633.066777174 5786500.51736251,494634.787008288 5786455.54630444,494634.968237357 5786452.60970768,494636.184751825 5786440.70707002,494637.903192645 5786425.56717533,494639.297074842 5786413.45301501,494639.717349907 5786410.50503706,494640.274215662 5786407.54578856,494646.297212271 5786381.20065284,494652.695993551 5786354.91073336,494658.154359336 5786336.88602367,494660.413891386 5786329.37574586,494666.512103959 5786309.25928366,494669.473094171 5786299.81290044,494678.505897352 5786271.00644681,494682.569633433 5786258.01073759,494697.451652756 5786212.19139643,494717.543645142 5786151.75128396,494723.133520644 5786134.91664336,494729.676071057 5786114.66631958,494759.558921564 5786017.21068323,494762.234165909 5786008.50988502,494764.936942307 5785999.99814552,494784.44886382 5785938.46891389,494784.727999412 5785937.58992506,494792.551297813 5785900.58752816,494803.443638391 5785865.36155899,494822.811948923 5785802.70924924,494830.741367252 5785775.27234616,494836.649378774 5785754.85599814,494842.378593275 5785752.92579765,494844.50456472 5785741.26697765,494845.204166235 5785737.42891242,494845.188941054 5785735.92736167,494845.365054447 5785734.49234803,494847.173455908 5785719.60827266,494847.073149582 5785701.98999625,494847.23641527 5785694.77118437,494847.667246538 5785675.52843963,494846.781845933 5785658.37813533,494844.919651762 5785641.29558467,494844.802352413 5785640.17231268,494834.292229709 5785577.61800201,494833.907358704 5785575.39386092,494816.215435112 5785530.72128981,494794.714836014 5785489.43409056,494793.927637354 5785487.92222927,494790.944569555 5785483.56526322,494792.098138012 5785482.67423305,494769.216685261 5785453.85715814,494742.182751584 5785419.85029079,494742.018548222 5785419.6168882,494713.069840108 5785396.9351332,494692.44185616 5785380.78477689,494646.433453907 5785344.70773628,494616.075349574 5785320.91580215,494611.010318414 5785318.3408424,494576.593922062 5785300.8267762,494573.162501861 5785299.06202429,494558.760157694 5785291.72571608,494531.249794028 5785280.01043653,494530.245170474 5785279.67786469,494484.141722153 5785264.44639483,494437.413482474 5785252.78644526,494434.468192888 5785252.05565537,494390.719180664 5785241.12689794,494382.013108286 5785238.96783771,494341.14083931 5785228.74810903,494328.115802219 5785225.492932,494282.540711188 5785219.16090013,494244.980475437 5785213.95448408,494238.11416863 5785196.01041528,494225.171996262 5785193.64522916,494224.182304182 5785188.57442804,494223.151580369 5785183.47030689,494217.440707086 5785154.65803385,494185.916271656 5784995.57349477,494169.661801983 5784913.48479372,494164.374918951 5784914.52543119,494157.797059753 5784915.82341904,494155.132894249 5784916.14912054,494151.250133915 5784914.38519383,494149.565294518 5784910.89465444,494142.403259974 5784874.62085858,494140.431003111 5784864.97980728,494134.484847163 5784863.20721244,494094.070041765 5784855.769656,494042.207836717 5784845.65449057,494030.767807803 5784843.33249606,494031.269147043 5784839.80599487,494024.517169116 5784838.41267499,493940.009357608 5784822.26507305,493901.753645057 5784815.4048246,493836.680724906 5784802.88334252,493760.736301024 5784800.49805739,493758.658936638 5784800.23372959,493759.561773188 5784790.15542223,493674.791542086 5784778.50624602,493671.244936447 5784778.03249984,493670.836828183 5784779.46785012,493663.824794163 5784777.88626798,493664.074632252 5784775.57242594,493573.131924631 5784756.84772524,493573.104768249 5784756.98123292,493572.888007927 5784758.42746572,493540.67148991 5784751.84023999,493243.416869947 5784693.92043935,493108.541023869 5784667.56747126,492284.666780359 5784500.13967251,492213.331840112 5784477.82791,492110.074027156 5784447.39272423,492021.445286777 5784421.91907914,491994.956750326 5784410.78349068,491927.439181185 5784388.70325132,491917.770838345 5784384.65922742,491901.192784948 5784375.45445497,491887.44973487 5784365.87804535,491877.38550924 5784357.97516939,491869.317149083 5784350.48057798,491853.702013517 5784332.76551397,491839.04029133 5784317.3179607,491823.860090597 5784298.28979537,491685.906258828 5784317.7394267,491678.82218731 5784326.92755358,491703.586618808 5784352.37926441,491584.432687048 5784356.0394027,491425.123418457 5784329.16205395,491305.203709757 5784305.51285887,491306.805512185 5784291.57329376,491226.730582952 5784288.6445826,491185.466846127 5784281.58817113,491183.835968874 5784278.99948181,491178.473073288 5784275.7611971,491131.073844162 5784387.4733461,491128.228358551 5784446.85147743,491186.783945706 5784445.8015281,491192.059128598 5784534.31781718,491215.551332436 5784754.67270616,491250.871413281 5784988.63220112,491306.478452857 5784985.09736762,491326.924809256 5785116.54321348,491327.278942575 5785119.80155109,491327.820594016 5785124.80582788,491328.337097984 5785131.05589374,491329.446693478 5785144.37897324,491434.232631935 5785143.56264437,491480.874354901 5786049.21721173,491397.539552054 5786064.29913354,491370.01405036 5786073.20073293,491355.246762354 5786081.29047954,491339.216296505 5786093.53126153,491331.938421646 5786099.43904917,491317.756019287 5786113.78998681,491304.708695284 5786128.784091,491293.693642804 5786145.78787213,491299.245295517 5786144.91053932,491303.567393074 5786147.88384038,491306.548013552 5786160.992317,491304.615305938 5786464.51312613,491306.235045969 5786480.64938574,491311.270962537 5786497.45813695,491319.290394304 5786509.71245793,491332.875895161 5786525.68316433,491666.231379778 5786731.52669939,491773.66354001 5786839.093066,491786.285005969 5786851.7297957,491831.807599685 5786854.0569825,491851.054810986 5786855.04855262,491935.802513668 5786859.39223136,492301.601735125 5786866.31767258,492454.301951482 5786848.06369747,492703.443723393 5787705.58800786,492703.326039348 5787713.76340915,492703.24619308 5787719.81430778,492703.23460292 5787721.21579251,492703.434821235 5787722.70594702,492705.283857266 5787735.62786724,492706.525914773 5787744.42413917,492715.681514913 5787808.60010148,492740.138786077 5787979.89918368,492740.820643059 5787983.9135009,492744.589028986 5787983.47418626,492744.741216967 5787984.81981748,492754.542610328 5788070.99575463,492763.771970848 5788149.08630734,492758.195157256 5788154.73370878,492738.458275356 5788174.73912339,492729.052996213 5788181.61568247,492705.195223381 5788198.87996498,492693.505193968 5788207.39500791,492658.216996089 5788233.02960942,492620.003243204 5788260.74878503,492609.90935777 5788268.06038742,492589.375027486 5788292.83926189,492582.826155088 5788323.87047973,492580.726440612 5788344.18380624,492577.791907957 5788372.33993998,492569.378917177 5788453.09276683,492569.116495157 5788455.65139859,492566.786290422 5788467.88994866,492561.059804216 5788482.58061555,492557.312211509 5788496.57870019,492557.986566232 5788504.63057352,492557.165676392 5788512.62908238,492542.237705679 5788514.73152106,492542.053421415 5788514.76516718,492495.928012991 5788518.80574408,492463.285626591 5788522.32566835,492444.186224598 5788524.37914561,492440.233874754 5788524.77448045,492412.63137849 5788529.16573977,492409.80531582 5788529.42589848,492396.664213539 5788530.2469166,492352.696986612 5788534.6303193,492351.898327044 5788534.7094133,492341.652677286 5788535.98213616,492293.679957261 5788541.62913922,492283.836965929 5788542.79012695,492266.526415577 5788544.83037808,492253.748331324 5788546.36306618,492251.385749731 5788546.12206486,492228.511782915 5788544.26707143,492227.54229043 5788544.24634889,492214.057692772 5788543.66692213,492213.910716275 5788541.37586164,492206.058997943 5788541.08790986,492200.316541203 5788540.58531203,492189.534524403 5788539.38993944,492164.693183966 5788536.84873515,492150.100917121 5788539.54133318,492150.523021791 5788543.0999518,492157.878297049 5788622.13786176,492159.899114225 5788643.67947907,492152.576376621 5788645.37062871,492150.617690678 5788645.7964016,492141.432012369 5788648.01329447,492126.546878581 5788625.19077608,492124.760661818 5788622.45741585,492088.946769011 5788567.54579011,492087.365058044 5788564.64527485,492082.053697079 5788551.9515615,492046.303811815 5788567.191497,492034.61693559 5788572.18218098,492027.235038424 5788575.33069488,491963.479623085 5788602.55118266,491959.556760381 5788604.22597341,491924.414874028 5788619.24334918,491912.655699728 5788621.62058728,491835.112332365 5788637.30872528,491801.213716436 5788644.1719291,491792.000291386 5788646.03358819,491782.179452911 5788648.00750122,491571.972130948 5788690.51648719,491503.427362951 5788709.32001136,491437.504039719 5788731.71260834,491313.313088342 5788777.06538081,491275.801413519 5788785.91839244,491212.427937281 5788786.04168315,491134.481564507 5788787.5266149,491062.988297037 5788789.94654965,490992.486933899 5788785.93674054,490957.336525904 5788790.26089548,490955.841775913 5788790.4415926,490954.402108428 5788790.87801357,490892.087344981 5788809.81210736,490891.88947014 5788809.86808561,490813.233009382 5788833.11556347,490771.912172606 5788841.36772251,490718.812619305 5788851.83350181,490715.64620023 5788852.47344263,490702.386710292 5788855.08995622,490706.604600284 5788872.70053073,490707.980765684 5788878.45955118,490717.728543946 5788892.58944068,490749.963605503 5788936.04141802,490846.978763197 5789091.86924069,490861.582878931 5789115.32245591,490868.621279496 5789126.62133901,490956.104661102 5789273.99336122,490961.644725033 5789279.93393036,490968.717505691 5789291.62219242,490994.550161324 5789334.21989255,491159.128568848 5789605.98661619,491334.412843168 5789894.0683827,491345.535477548 5789912.05672459,491458.85569865 5790097.64391708,491461.690054403 5790102.73326768,491471.306500962 5790118.54442644,491475.269409313 5790125.05555785,491475.392604197 5790125.255556,491477.26796038 5790128.33334091,491468.781446563 5790142.39608091,491461.826214151 5790153.92019145,491494.643925426 5790175.66433682,491505.568024697 5790186.0565067,491517.619735836 5790201.32967902,491536.029916311 5790231.24073145,491553.649908191 5790262.15425572,491632.970978673 5790393.02384725,491636.515705755 5790398.6793607,491643.975017032 5790410.79061262,491651.01303446 5790419.96616517,491658.227932946 5790424.78128741,491723.268925585 5790536.43399368,491742.08601609 5790725.64608795,491742.995882239 5790735.16569857,491743.912531943 5790744.66305252,491755.371821533 5790884.71356538,491779.723983958 5791121.19978419,491794.018269654 5791231.44770239,491803.307391459 5791302.82970115,491819.189197441 5791445.29791821)));Bemowo
